d:\University\Studying\Dissertation\x264>x264.exe --min-keyint 10000 --bframes 0 --qp 5 --video-filter crop:300,0,300,0/resize:width=352,height=288 --psnr --verbose --fps 30 -o conference_QP5.mp4 conference_raw.avi 
ffms [error]: could not create video source
lavf [info]: 1920x1080p 0:1 @ 0/0 fps (cfr)
crop [info]: cropping to 1320x1080
resize [info]: resizing to 352x288
resize [warning]: converting from bgr24 to yuv420p
x264 [warning]: --psnr used with psy on: results will be invalid!
x264 [warning]: --tune psnr should be used if attempting to benchmark psnr!
x264 [debug]: using mv_range_thread = 24
x264 [info]: using SAR=1/1
x264 [info]: using cpu capabilities: MMX2 SSE2Fast SSSE3 SSE4.2 AVX
x264 [info]: profile High, level 1.3
x264 [debug]: frame=  43 QP=5.00 NAL=2 Slice:P Poc:86  I:9    P:387  SKIP:0    size=30442 bytes PSNR Y:55.69 U:57.49 V:57.71
x264 [debug]: frame=  44 QP=5.00 NAL=2 Slice:P Poc:88  I:15   P:381  SKIP:0    size=30354 bytes PSNR Y:55.70 U:57.50 V:57.81
x264 [debug]: frame=  45 QP=5.00 NAL=2 Slice:P Poc:90  I:18   P:378  SKIP:0    size=30941 bytes PSNR Y:55.68 U:57.50 V:57.73
x264 [debug]: frame=  46 QP=5.00 NAL=2 Slice:P Poc:92  I:14   P:382  SKIP:0    size=30413 bytes PSNR Y:55.68 U:57.48 V:57.64
x264 [debug]: frame=  47 QP=5.00 NAL=2 Slice:P Poc:94  I:15   P:381  SKIP:0    size=30745 bytes PSNR Y:55.67 U:57.53 V:57.75
x264 [debug]: frame=  48 QP=5.00 NAL=2 Slice:P Poc:96  I:22   P:374  SKIP:0    size=31489 bytes PSNR Y:55.71 U:57.64 V:57.79
x264 [debug]: frame=  49 QP=5.00 NAL=2 Slice:P Poc:98  I:21   P:375  SKIP:0    size=32067 bytes PSNR Y:55.73 U:57.63 V:57.79
x264 [debug]: frame=  50 QP=5.00 NAL=2 Slice:P Poc:100 I:29   P:367  SKIP:0    size=32409 bytes PSNR Y:55.72 U:57.65 V:57.82
x264 [debug]: frame=  51 QP=5.00 NAL=2 Slice:P Poc:102 I:18   P:378  SKIP:0    size=31966 bytes PSNR Y:55.70 U:57.59 V:57.81
x264 [debug]: frame=  52 QP=5.00 NAL=2 Slice:P Poc:104 I:16   P:380  SKIP:0    size=31362 bytes PSNR Y:55.66 U:57.55 V:57.82
